d3mIndex,log(wdi.pop),wdi.popurb.mi,I(wdi.manuf.mi + wdi.servs.mi),wdi.sch2.mi,log1p(wdi.mobp100),ios.gattwto,nvc.start.1
6616,17.029190547829852,88.303,67.6192822275501,63.58476999999999,3.2967700599587406,1.0,1.0
5949,16.043078958350893,47.038,62.8961089418637,47.30792,0.0,0.0,0.0
3390,15.498812126995196,35.284,68.3470886541081,84.4177,4.4569251267545855,1.0,1.0
3837,15.508399148952064,12.938,25.310959660463663,13.5052764818505,0.0,0.0,0.0
3174,18.451908056368943,71.102,48.89507108287141,66.8775410366474,0.0,1.0,0.0
1195,16.3967821341461,83.271,69.4014375389619,77.85991999999997,0.1001628809644135,1.0,0.0
1074,14.378127552057398,25.815,39.07764563106796,-11.6097177154428,0.0,1.0,0.0
2123,15.490524765362366,83.429,86.4498482270923,107.33389,4.977345931726346,1.0,0.0
4322,16.507437745680008,67.906,84.54767677471709,114.68334,0.2025157463303648,1.0,0.0
5196,15.168333447324647,3.3360000000000003,33.873143832986344,2.5338,0.0,1.0,0.0
47,17.086950103886217,23.587,60.085063831777404,28.99123,2.9293917729810803,0.0,0.0
5484,15.06184375686605,23.251,35.5565200617284,3.26491,0.0,0.0,0.0
3843,15.589294938928926,15.072,34.2351694445061,4.97494,0.0,0.0,0.0
1553,16.225910592048205,75.32300000000002,81.4427265738447,82.36385,0.057022658214231664,1.0,0.0
6945,20.91026364965948,30.93,69.4345380994133,65.07206,4.149307143674605,1.0,0.0
4615,15.154840661931475,62.34,75.3939045802765,76.11629265264409,0.0,1.0,0.0
6575,15.841060828171539,61.613,39.78887328805395,-5.44523096992347,0.0,0.0,0.0
3068,17.894663052904882,68.209,88.91954301223079,99.00322,5.014001884153219,1.0,0.0
3173,18.431234852890896,70.316,47.72377787704411,86.27260615269779,0.0,1.0,0.0
6126,14.995086668411574,26.562,51.41605948601987,18.59231,0.0,1.0,0.0
3011,15.698024390460795,91.33,74.9037886389328,106.03628,4.624762289031253,1.0,0.0
1032,16.960050692445233,75.611,52.7283132245503,91.42734,0.0,1.0,0.0
6079,17.892775998778813,30.276,79.6446813542954,48.00158,1.1632456467801442,1.0,0.0
5829,15.83307642996854,73.295,59.737858834125994,71.95487901698671,0.0,1.0,0.0
547,15.665743474145241,37.385,59.16594110572479,14.717463527858904,0.06533598603141966,1.0,0.0
1572,13.327129493353699,40.761,57.564201023768405,44.53400975896522,0.0,1.0,0.0
870,14.89762178317135,2.193,60.7110232448704,2.18903461736462,0.0,0.0,0.0
4486,16.32136623650266,16.471,49.5811023622365,7.5694,0.5141076376843363,1.0,0.0
330,15.863834299045902,65.8,84.95959807242663,103.76923,0.9137271223148292,1.0,0.0
5945,15.90591033822917,45.718,67.5194847726759,45.64133,0.0,0.0,0.0
4410,14.875132853527852,48.977,56.25567661913279,25.894920000000006,0.0,1.0,0.0
4951,17.422409350701525,33.493,63.1925789120215,47.50521,0.0,0.0,0.0
5351,15.20970612220542,33.72,28.261989978525442,-17.6480849553166,0.0,1.0,0.0
2445,16.20811120255986,44.722,60.883682859872586,33.39171,1.4078629606171948,1.0,0.0
6760,17.446839338961713,68.209,55.9534259328914,97.60729,4.5571813168669095,0.0,0.0
1713,15.046525018593838,31.141,64.5164895837581,38.81952003647179,0.0,1.0,0.0
6628,17.798923559479093,19.247,59.39950766846359,42.95626,0.0,0.0,0.0
5057,16.062125648325008,41.578,74.6688285053896,57.227,0.0,1.0,0.0
6433,17.846788368797508,78.48899999999998,77.2905568099395,83.87087,0.0,1.0,0.0
4583,16.952892078769164,59.49100000000001,71.18387366223821,62.3244455918816,0.0,0.0,0.0
4418,15.102279291752515,50.898,74.2592391998645,34.26478,0.0,1.0,0.0
4482,16.17601147788854,16.102999999999998,48.60776061618157,7.13557,0.020475487173999416,1.0,0.0
889,15.287840173988268,4.674,36.6068963228855,3.17965,0.0,1.0,0.0
2748,20.225689670184646,20.991,53.77937624478631,29.391696801714,0.0,1.0,1.0
3061,17.859596500864235,67.382,89.32069951152701,98.23051,4.556594171312236,1.0,0.0
493,16.122601285325985,96.542,89.6772937594257,103.5652,0.477193891447409,1.0,0.0
5898,15.659136090849572,57.084,67.7768477355873,94.05056,0.0,1.0,0.0
4165,16.721078379717813,29.098000000000006,63.7125310627637,6.0514,0.2464037204354119,1.0,0.0
2361,15.961480787522936,59.969,60.699298800890396,61.378818338643,0.0,1.0,0.0
5986,15.637823803538597,26.486,67.3798970581642,73.20045,0.01857791679709315,0.0,0.0
5165,16.875141382293478,53.174,77.58880743538248,81.01692,4.117242378775009,1.0,0.0
3764,16.083247237357234,11.885,47.33957269351621,16.26291,0.0,1.0,1.0
1535,16.111130349468723,69.414,76.69990925306254,80.13365999999998,0.0,1.0,0.0
175,16.586642907708278,35.405,30.896934140705852,19.5340581817315,1.7284185648896715,1.0,0.0
981,15.83436628957449,25.78,62.41093649189539,10.69795,0.0,1.0,0.0
4687,14.408894307700267,66.102,46.24852545126752,42.10651,0.14047485923199987,0.0,0.0
3718,16.26183073342702,23.566,69.7517863016263,18.26771,0.0,1.0,1.0
6703,15.87532524689868,39.407,64.184697781629,21.00168,0.0,1.0,0.0
1254,20.94859499807447,34.865,69.364347620009,58.23696999999999,1.4819058929925786,0.0,0.0
4227,14.230060275762506,28.336,75.47389447550532,48.44689,0.0,1.0,0.0
2010,17.52363338988629,11.453,38.05007884655304,14.0485414908352,0.0,0.0,0.0
5114,13.48753829400439,97.105,81.3791840158029,110.45305,4.235056754975144,1.0,0.0
3144,14.680465889301267,49.24,51.673117037523355,64.39202,0.0,1.0,0.0
764,19.01815891083481,82.20299999999997,82.784945607753,99.8917777766297,3.2776898714152414,1.0,0.0
1600,13.71904370947657,68.405,85.88953059186251,74.89236852816029,2.626262411659014,1.0,0.0
3340,13.803769905441243,88.579,18.99291928023787,57.82135,0.0,1.0,0.0
2,16.028366000991802,8.805,51.5165372719861,8.9330310665427,0.0,0.0,0.0
786,15.981214884008185,57.562,90.9132001325392,95.40082,0.0,0.0,0.0
674,15.17009673607786,39.181,77.12941577275011,100.418686684643,3.90632604254104,0.0,0.0
4716,17.869301683351274,24.552,56.758988020699206,-0.307497414694403,0.0,1.0,0.0
4569,16.77740457094311,57.94,80.77145180212669,52.58965266325911,0.0,0.0,0.0
6258,17.412147412435154,39.6,58.0165828279914,28.18213,0.0,1.0,0.0
6626,17.755848874372468,19.076,56.94316172827115,42.577822608069894,0.0,0.0,0.0
2803,18.772436209073746,21.524,46.67357707801681,39.8934818463271,0.0,1.0,0.0
3722,16.383513249254158,25.536,74.49171398395247,52.200568617395604,0.0022980144399637717,1.0,0.0
4334,16.583432972404438,76.795,87.344911157827,123.41105,4.231388200288788,1.0,0.0
6076,17.870091610412324,29.763,77.1639806353875,33.56042,0.3608731169899118,1.0,0.0
427,18.58083756787405,21.328000000000007,65.33780866557551,52.5378948391166,0.0009401771148114537,1.0,0.0
4300,16.32468143591621,60.753,83.0365082150322,51.2560798970389,0.0,1.0,0.0
4336,16.597364289644478,79.113,87.25137194901221,122.1173,4.336313451346265,1.0,0.0
652,15.995176322102914,62.791,70.7969627530103,84.34474,2.531454613614144,1.0,1.0
6279,17.853515306495996,61.055,74.52599834501821,57.00505,0.13840774613418208,1.0,0.0
670,15.17586614911211,39.264,78.4811368412063,54.844533645321796,3.006247446516093,0.0,0.0
3120,14.380824367014336,37.499,72.1349568882698,27.8122396866565,0.0,1.0,0.0
5282,15.316421836763418,31.451,71.1829560656198,10.03306,0.0,1.0,0.0
6722,16.366909366172184,38.299,53.845232894332625,26.30536087178489,3.565581535105787,1.0,0.0
694,13.918483124740284,21.723000000000006,43.72692104800427,20.7232,0.0,0.0,0.0
3155,14.7669324985093,51.81399999999999,78.03081830540471,86.74535999999998,2.7220006667899317,1.0,0.0
1023,16.813639956117985,73.642,54.7507543805719,71.0499982258998,0.0,1.0,0.0
5047,15.998694807356094,37.636,72.02227378685359,19.9116347631667,0.0,1.0,0.0
7086,15.151111707768642,65.69800000000001,80.16843552362181,84.04799999999999,5.102404357307527,1.0,0.0
1378,14.683989506897955,54.324,54.842519685039385,48.85972,0.0,1.0,0.0
259,16.341799045531044,85.265,78.8529725471967,80.77741999999998,0.0,1.0,0.0
2307,15.742205849809865,23.797,65.0225943608718,40.3076427239529,0.0,1.0,0.0
5859,15.969291071900965,83.204,86.4414680404756,90.20915,2.027397709920762,1.0,0.0
3713,16.116205165115506,20.933000000000003,62.801578246446496,38.567688057108896,0.0,1.0,0.0
6665,16.593585391438403,24.743,49.61015254605334,8.22693534234271,0.07335504794575033,0.0,0.0
2996,14.96227788851943,85.351,77.4604889228507,54.2246520492766,0.0,1.0,0.0
163,16.213656526608542,26.872,41.60393602527425,13.56833,0.0,0.0,0.0
6290,18.01789656394284,67.18,80.4764652375169,86.22078,3.9688179553570784,1.0,0.0
2907,16.511661239779208,67.488,61.0107812160199,49.89687,0.0,0.0,0.0
264,16.446895674131,85.921,69.1871717410247,94.4963356110998,0.0,1.0,0.0
6866,16.167912430834612,73.115,85.07728138036009,96.55205,4.850830208738311,1.0,0.0
3364,14.498912406657324,98.128,48.36931127931972,112.61116,3.813878002118358,1.0,0.0
385,13.114218296107211,88.14,70.03916901408451,86.99356,0.7118800132769499,0.0,0.0
3773,16.242213777484576,14.61,55.425220316590995,32.04652,0.3596340567264492,1.0,0.0
231,15.053738981276664,66.878,62.68971332209101,91.2517,0.0,0.0,0.0
2336,16.49849543202671,36.441,47.88811566179336,35.94518,0.0,1.0,0.0
701,14.140424829323187,41.933,39.24235397866797,39.70393,0.0,1.0,0.0
5600,17.5638148085096,72.148,79.86640982992229,92.49557,0.08925315715694616,1.0,0.0
4368,14.987094459088205,83.633,81.2979669481436,84.72969,0.0,1.0,0.0
1126,15.131216400228789,12.313,58.0451662561981,1.90106,0.0,1.0,0.0
3961,13.977005913789206,42.793,86.54925577260789,74.95463000000002,2.270259463383562,1.0,0.0
7222,16.94064732017699,31.732,59.09796794244012,44.30422,3.9059532315198418,0.0,1.0
2383,16.118155149188265,70.9,77.1026776225898,94.07446,0.0,1.0,0.0
1886,15.451317335828215,47.674,56.06504482752722,27.5080109000509,0.0,0.0,0.0
5182,18.78408150280378,73.418,75.48825630983521,108.956976490598,3.9527512958775946,0.0,0.0
1446,14.173945552105543,34.404,43.931869567930406,8.31594491586249,0.0,0.0,0.0
6401,14.957215541160949,80.655,61.39921773691921,80.49377558588209,4.12647479424501,1.0,0.0
4932,17.101293683694788,73.85,76.4778225988616,88.87947,2.2649422170679436,1.0,0.0
3314,17.1267130983481,18.263,62.73105069401558,45.1520798998248,0.008277679711238141,1.0,0.0
5920,15.801294091751814,73.36,90.55783624247248,93.4675,4.3847002111166065,1.0,0.0
2143,17.822532403826578,73.211,84.83997660424541,82.02709,0.0,1.0,0.0
2808,18.885029256877324,25.244,52.75268102127521,34.79837,0.0010993483008956866,1.0,0.0
1094,14.843405274418096,36.545,44.14198825675969,11.32872,0.0,1.0,0.0
6830,15.325174321894842,39.258,38.43008543305011,17.79189,3.268085752093151,1.0,0.0
964,16.436352126259568,19.413,59.94708986856711,42.37073,2.985251220442718,0.0,0.0
5964,16.506503168706633,50.473,65.7607233784351,42.02469,0.0,0.0,0.0
179,16.723200432298743,38.509,30.66991882426732,25.51295,3.6371568448911007,1.0,0.0
5164,16.881316691859514,53.043,72.24855685948489,79.94843,3.852318499650765,1.0,0.0
4963,17.75618420580882,40.789,62.6435676024245,65.11705,0.0,1.0,0.0
5341,15.018767205911436,30.68,54.05720084480846,17.1910677995621,0.0,1.0,0.0
105,16.446466949116967,39.169,61.2059495815844,14.2364609361744,0.0,0.0,0.0
2471,15.285745251907954,19.515,48.6406052723178,12.7186540966768,0.0,0.0,0.0
999,16.364708120112322,40.817,61.258106974768715,27.83003,0.0,1.0,0.0
4717,17.896503245971942,24.817,56.9131365892495,41.7354625548561,0.0,1.0,0.0
2077,15.32475436361484,57.99800000000001,74.08232265703859,63.4935075696305,0.0,1.0,0.0
2744,20.134838549289345,19.76,51.2734625592443,11.7236431179596,0.0,1.0,0.0
5728,16.749207840598732,18.431,69.0965555010329,75.6680640594865,1.5056669838403929,1.0,0.0
715,14.433254543315758,54.841,60.097551129854075,76.26083,3.3738060070968525,1.0,0.0
1602,13.757125863137276,68.648,87.21152858330306,93.37214,3.184078302172303,1.0,0.0
1157,16.0082767670859,21.702,55.147851627732784,13.42041,0.3233131502146037,1.0,0.0
4523,18.401348810462476,30.176,29.219670305987663,40.128188380314995,0.0,1.0,0.0
2673,15.625009252628534,44.952,71.3168999119638,81.25582685859649,0.8271403561275295,1.0,0.0
4380,15.132454840949373,85.421,83.7923721273668,115.52969,2.6572328645834142,1.0,0.0
1052,17.19493938115328,77.675,79.93644947437659,104.60095,2.2864941921474418,1.0,0.0
1762,15.408661352451587,35.606,59.076492126948395,46.5032254566621,0.0,0.0,0.0
1296,17.340613998663784,68.796,66.3322864867495,52.36373,0.0,1.0,0.0
2778,20.82818975450916,28.903,68.2989505265508,52.49347,1.7407910995424467,1.0,0.0
68,14.757962482074218,33.302,35.8541677766279,86.35793000000002,0.0,0.0,0.0
6560,16.94161298268012,38.44,51.772882446391506,91.60233,0.016125723329962927,0.0,0.0
2042,13.320138247645366,37.469,69.45567651632969,74.02098000000002,0.0,0.0,0.0
2863,17.821720640025145,55.794,63.221312061781504,50.408272399453104,0.0,0.0,0.0
2327,16.224087847064038,31.388,41.414090926972754,39.88991,0.0,1.0,0.0
1660,15.45534148769256,84.87100000000002,87.37102514547621,109.63778,1.484670936803252,1.0,0.0
4769,14.322816595245838,48.479,87.5677263213822,48.17818,0.0,0.0,0.0
2928,17.099182470796865,68.712,63.2578403113434,47.33707,1.1480199316180493,0.0,0.0
1548,16.2072060151988,74.277,82.9377899713256,75.63855,0.01758143486616274,1.0,0.0
3349,14.270569316883813,97.034,49.00270217634333,85.44801,0.0,1.0,0.0
6864,16.16444569760385,73.255,84.2881234325196,94.49993,4.8166873013513625,1.0,0.0
975,15.677597540981216,18.875,58.26254739182548,25.223057457401598,0.0,1.0,0.0
6718,16.255247407150794,36.612,59.6107184227657,26.9209659849615,2.2277123258681355,1.0,0.0
3259,15.481328803834483,80.90899999999998,86.84811001421811,91.6662,3.493295354474132,1.0,0.0
76,14.92163952548604,35.35,37.16699258134671,82.01321,0.0,0.0,0.0
3845,15.622100181491392,15.845,43.5946789768112,5.76581,0.0,0.0,0.0
1560,16.240461414303606,76.32,84.5973989232907,91.41923,1.0131207054684015,1.0,0.0
4249,16.142576924144922,3.695,19.844965389186907,-8.87434372206819,0.0,0.0,0.0
1899,15.600378669572926,58.912,82.8057137735188,53.79118,2.6011703897553766,1.0,0.0
5757,16.483992353475188,19.959,60.472906645724926,31.1536478810954,0.0,0.0,0.0
7143,17.77202775115025,63.272,81.16397737656189,101.89414,4.8794476821344075,1.0,0.0
3002,15.475831680712945,90.666,80.5430827175584,91.21722,0.8300317334328582,1.0,0.0
5780,17.21584019657964,32.654,46.871077212629345,23.434775347812295,0.8915142680022439,0.0,0.0
4871,15.288064722046109,49.43899999999999,58.9365364405051,30.95117,0.0,0.0,0.0
1948,13.396998203506675,39.037,47.95706238739196,22.474995800355806,3.344788702903284,0.0,0.0
1728,15.482939981560804,46.807,70.2308029798986,34.24808,0.0,1.0,0.0
1100,14.978859160707646,37.149,42.916595227333005,8.58030326743355,0.0,1.0,0.0
5085,16.167202907705732,57.522,86.3575866958296,97.43394,4.69964616767053,1.0,0.0
2057,13.534371036275195,43.933,68.95643007730149,72.92978256299729,0.0,1.0,0.0
5204,15.418648668249846,4.6560000000000015,45.0140378612313,3.97476,0.0,1.0,0.0
1911,12.559932129779261,27.045,45.34735454514903,14.023220000000002,0.0,0.0,0.0
16,16.365487618661398,14.029000000000002,54.137294265997895,11.8062,0.0,0.0,0.0
2834,16.904663044642003,33.735,64.54666018510619,-12.29273677268,0.0,0.0,0.0
1310,17.580981216314584,73.581,74.2120463504036,82.21493000000002,3.943471222076636,1.0,0.0
2117,15.466668749340347,82.63799999999998,87.89697939271059,131.75429,4.5224351713656565,1.0,0.0
6833,16.33708458378478,22.129,33.49456624159807,22.7941,3.5936034403808965,1.0,0.0
3328,17.499998734516485,23.183000000000003,65.43735754227279,60.1232,3.9044837129265977,1.0,0.0
7066,16.619565364368267,17.766,50.438286700747774,14.68277,3.3919806065134166,1.0,0.0
846,15.88625060117507,12.832,61.7331992921695,4.51377,0.0,1.0,0.0
2781,20.870905580843502,29.906,68.7027232726353,58.65514,3.051894033791622,1.0,0.0
5468,13.034246662481015,17.413,59.30456945202981,56.858395011122106,0.5039637439045912,1.0,0.0
300,15.773673759396534,64.814,52.36411679519,48.3022537871233,0.0,1.0,0.0
2540,13.396922215664695,29.249,54.7208418591055,49.426649659051705,0.0,1.0,0.0
2727,16.13096765017287,65.48899999999999,87.8239003460428,102.2401,4.373637130383672,1.0,0.0
6539,14.964390331724104,89.62700000000002,83.18702179307529,82.60647,0.052847611498516064,1.0,0.0
6122,14.849424668305838,25.02,56.40534765627029,17.776828297175502,0.0,1.0,0.0
6839,21.02388511173988,51.889,85.52177221173781,88.978,4.40382132733982,1.0,0.0
2299,18.228723020070642,73.233,91.7168363124793,98.61664,4.361027699566181,1.0,0.0
6811,15.809983362317643,72.638,80.43285998821918,93.23216,4.968744377618742,1.0,0.0
2110,15.449557762444515,81.223,87.16402680828371,115.91645,3.4111984759666067,1.0,0.0
5462,12.875165322364975,15.285,56.73406919580746,56.9809217904215,0.16532183417401033,1.0,0.0
5699,16.369710034248225,19.915,67.06521739130429,52.06262,0.0,1.0,0.0
355,15.884017534591331,51.278,53.29598709857346,54.3632596251447,0.5955791980016986,0.0,0.0
6955,17.273718824065934,69.098,63.3396973889868,51.652971212079294,4.396362478760947,0.0,0.0
1079,14.476817681197822,30.133000000000006,41.82509505703426,6.08496,0.0,1.0,0.0
228,17.487532646736756,90.445,77.5424804800034,84.71264000000002,4.641709695142387,1.0,0.0
6875,16.145382067460705,76.039,85.70303022960671,75.90744000000002,4.476621755705271,1.0,0.0
3502,15.121166825870494,86.348,84.32832864556511,87.87042,3.116025000187002,0.0,0.0
3668,14.978108402412786,66.848,82.8617985906064,104.92387,5.080087878088044,1.0,0.0
4331,16.56346393159907,74.453,86.3554066529871,130.68416000000002,2.48524421274304,1.0,0.0
5128,16.801183960274802,39.328,65.0193755847524,73.0693829142854,0.0,0.0,0.0
3199,18.64351224658445,77.881,86.55396510181701,101.04348,1.5018930882612362,1.0,0.0
1347,13.383636277319347,27.86,46.453938868738746,52.882957476692894,2.716640659085844,0.0,0.0
297,16.871829805567213,88.445,79.74584869366414,126.74231,4.6366112318559205,1.0,0.0
6182,14.038906877329948,9.395,57.11143325170352,62.70940257971851,0.18885636758862034,1.0,0.0
2770,20.696046300797214,26.817,63.217748306887295,46.01932,0.033146215636558216,1.0,0.0
6159,13.770893872703533,11.774,39.85156789044561,44.11915,0.0,1.0,0.0
4449,15.188112098845787,7.1,32.05530497909937,-23.3079159779378,0.0,1.0,0.0
2494,15.9505311906211,30.374,49.48494765789097,-9.245461803056411,0.2271458087213681,1.0,0.0
5677,17.471759609047208,74.9,70.98091892685339,103.65626,0.029574080356395645,1.0,0.0
2964,15.072258148726279,56.90600000000001,74.41403911740859,99.09921,0.5353100001814561,1.0,0.0
4058,14.287953085677811,50.827,48.0868554811932,24.595019035995694,0.0,0.0,0.0
2880,18.077860577791782,68.23899999999999,56.8595861917395,77.85755999999998,3.121332238174892,0.0,0.0
4902,16.451248169120948,59.547,71.4038160370132,40.19798,0.0,1.0,0.0
1935,12.998678208375244,38.834,36.403884880371365,29.10235519215,0.0,0.0,0.0
5433,14.504679837154994,50.78,87.45334474367691,79.5061646664444,4.315934483802954,1.0,0.0
3317,17.206733223809284,19.222,63.576717952653205,37.1842030053862,0.035572479610150795,1.0,0.0
5702,16.417903903207947,19.483,63.29453963407201,26.8551609781243,0.0,1.0,0.0
4644,15.298286458033965,74.309,72.408043340813,117.4818,3.6634680711631815,1.0,0.0
4577,16.89575299140407,59.018,56.8719427877698,71.3136818065136,0.0,0.0,0.0
2814,19.000845317713228,30.584,62.133352484216395,47.33009000000001,0.010079286429378364,1.0,0.0
5646,18.78433725990173,71.923,64.727914131253,51.3046987014602,0.0,0.0,0.0
3920,14.811755993639741,49.244,48.54374630973061,18.02209,0.447868440153476,1.0,0.0
7094,17.203787732051953,77.26899999999998,69.28125501425731,90.68558,4.706026905177605,1.0,0.0
972,15.605213079792447,16.88,56.491205118312216,33.9405496126201,0.0,1.0,0.0
4751,18.877924656902138,34.73,69.99812823638709,25.28084,2.206569940105503,1.0,0.0
419,18.388689487190607,17.941,60.500248167842294,19.73545,0.0,1.0,1.0
3237,14.67406835805347,62.882,77.21812993562939,79.81199000000002,0.0,0.0,0.0
411,18.172368399191672,12.629,43.6081290392918,19.341038481045498,0.0,1.0,0.0
3462,14.501120404052234,47.475,41.37278557619209,22.8814351436556,0.0,0.0,0.0
3853,15.762057075922511,19.466,48.590655558815826,8.68879,0.0,0.0,0.0
2258,14.021599909592556,47.868,67.41173397166807,2.39569435796555,0.3754908708715041,1.0,0.0
6919,17.02718878213877,51.394,55.978536246492965,57.09079000000001,4.4575392132699285,1.0,0.0
791,15.997230558139453,62.1,48.0211796817145,89.90675,0.0,0.0,0.0
1317,12.582435014051075,22.41,59.633413163268216,23.150540189584998,0.0,0.0,0.0
2497,16.00103956351105,31.355,46.813862112356865,17.87825,0.4860199227035597,1.0,0.0
1647,15.445583692168032,83.169,72.5689225829667,96.26469,0.0,1.0,0.0
657,16.085206276513563,65.104,65.41637860593299,79.46517,3.5447853667501,1.0,0.0
524,14.973820607673495,20.775,64.1219961018238,7.098330000000002,0.0,1.0,0.0
3948,13.839890926689653,42.639,75.6571098748018,44.05859,0.0,1.0,0.0
7026,15.099057652581143,56.682,40.83195981683496,20.32665,4.35557034423245,1.0,1.0
7111,18.774048887448142,73.687,76.25822593668349,106.01779712682699,5.115001908427487,0.0,0.0
4466,15.662647021913696,14.09,44.41857199717593,4.9221900000000005,0.0,1.0,0.0
7179,13.954366002637991,30.832,63.7091052370441,73.5652199466107,4.038475182869174,0.0,0.0
2900,16.306092738083695,62.398,46.19293907023199,36.15544000000001,0.0,0.0,0.0
1703,13.505899118307354,76.578,83.42047775033795,15.93007,0.34278699452734873,1.0,0.0
4416,15.050114501993727,50.418,42.322190329315504,34.72721,0.0,1.0,0.0
4483,16.212479492753133,16.186,51.19493908153707,7.02963,0.018535384695368855,1.0,0.0
2174,13.129859213299255,18.33,42.63660057337103,-3.3944942651347403,0.0,0.0,0.0
2864,17.847303388519308,56.33,63.9760287714062,52.73102,0.0,0.0,0.0
1311,17.59608845011576,73.876,73.7656854696845,85.76431,4.2324715916912155,1.0,0.0
6549,15.017731829251403,92.569,81.6781702140432,106.13264,2.7992822270202833,1.0,0.0
4586,16.97842126614196,59.727,76.9331347771708,58.5608710813876,0.0,0.0,0.0
2649,14.949404722999244,32.11,63.4928477239554,15.64997,0.0,0.0,0.0
2146,17.837582841602938,73.425,84.6509572861123,82.66411,0.0,1.0,0.0
4091,16.356125213777677,29.849,26.012963637997192,-9.919268104596382,0.0,0.0,0.0
4190,17.237837627164993,23.922,51.126633887791726,-2.35979269957365,0.0,1.0,0.0
40,16.840576365670408,21.282,53.4456839950342,-6.75954983954345,0.0,0.0,0.0
1832,17.688207345473707,43.90600000000001,63.5729925463589,51.2557,0.0,1.0,0.0
4455,15.355542442145348,9.772,34.70072271260183,1.18702,0.0,1.0,0.0
3839,15.532127930772788,13.619000000000002,30.85458077767479,-4.3057064540971215,0.0,0.0,0.0
2982,15.317261695540926,61.298,88.7988886850007,115.39217,4.762214174087744,1.0,0.0
2155,17.88551242636729,74.229,87.31603808368399,102.00863,0.5048672374637676,1.0,0.0
4294,17.09434981670056,16.483,56.79000536542026,54.38558,3.0950485316137826,1.0,1.0
5969,16.63097819780683,52.31399999999999,48.211382448457115,45.58373,0.7873359268476341,0.0,0.0
3905,14.384849776897054,34.994,57.5159625652522,45.73438791899351,0.0,1.0,0.0
5511,15.747753158723427,32.511,46.65797099720321,34.3985079419525,0.0,0.0,0.0
6558,16.903913166359573,39.141,34.21472651033993,92.54114,0.0022677684310179465,0.0,0.0
5481,15.012794340582365,21.563,31.30668957076899,3.3099902097980203,0.0,0.0,0.0
6579,15.988639486158647,66.009,60.27761133996276,51.7731928298673,0.0,0.0,0.0
681,13.44903921418153,7.834,70.9558859535418,6.269830000000002,0.0,0.0,0.0
2885,15.827122033979206,44.432,54.395314329780405,23.942439189038506,0.0,0.0,0.0
702,14.169340558887587,45.292,41.55900657291894,47.98519,0.0,1.0,0.0
1825,17.534252481800348,43.65600000000001,61.622060173327505,38.96287,0.0,1.0,0.0
2605,15.577149937458428,20.568,56.93188211638967,12.74012,0.0,1.0,0.0
5787,12.980129081279808,9.001,50.520059435364,12.919998473408,0.0,0.0,0.0
1397,16.53997503800936,22.3,65.22608899356361,-3.98067353950508,0.0,0.0,0.0
4678,14.014781000802868,49.471,31.352448366834835,11.83116,0.0,0.0,0.0
6161,13.797951292449314,11.571,70.1228318263819,43.46206,0.0,1.0,0.0
4626,15.219771793789713,70.081,77.00052162628661,92.1297,0.0,1.0,0.0
1110,15.174843453341934,37.966,36.30195042271951,-6.60430774326078,0.9325546826907072,1.0,0.0
6390,14.406900722456017,79.051,47.53310946944261,62.13766,1.050379014031376,0.0,0.0
6334,16.435684571872653,8.47,38.71488537294156,7.257989999999999,0.0,1.0,0.0
3600,15.116441456265092,47.088,31.65194491333284,31.1006950921688,3.189225820732376,0.0,0.0
4948,17.33587993615583,32.403,63.881347410759105,50.2644712058161,0.0,0.0,0.0
529,15.101572620503688,26.676,60.528975915157005,10.75176,0.0,1.0,0.0
2209,13.918696911844323,76.431,41.60258170832185,49.77692,0.4783016270059045,1.0,0.0
2952,15.018212555156765,54.655,68.4618159766337,89.0545,0.0,1.0,0.0
4150,16.406191387839172,18.326,42.576305229788815,7.0692,0.0,0.0,0.0
2697,16.160393835373938,61.38800000000001,67.13779907592891,72.67114000000002,0.0,1.0,0.0
4082,14.708831901643679,59.304,60.214775187667506,75.98091,2.2865321579549334,1.0,0.0
4509,18.02653293790695,20.636,55.311614704874,7.60882,0.0,1.0,0.0
3282,16.593876373121415,53.908,64.66869098279659,94.16828,4.694847705609528,0.0,0.0
937,15.717509571011147,9.898,31.0680466042158,5.6311927687453,0.0,0.0,0.0
6802,15.160806346474915,39.291,77.63646191003018,97.3458858082708,4.426044463488439,0.0,0.0
754,18.871827258888604,76.181,75.78368662793571,84.37783110393609,0.1096750086648422,1.0,0.0
5297,15.739226075446574,38.271,68.4634921634904,13.65938,0.0,1.0,0.0
6995,14.52567167711848,67.548,70.85863883911206,97.70996,4.728384039369193,1.0,0.0
4351,14.817648656297248,79.852,79.65987692911901,82.4828786714905,0.0,1.0,0.0
711,14.378193067270482,53.219,52.563505613327166,74.65441,2.614303042301806,1.0,0.0
6114,14.649872972185927,22.258000000000006,56.51213049189622,9.32823,0.0,1.0,0.0
5797,13.279939611885444,17.124000000000002,55.3333333333333,33.23238,0.0,0.0,0.0
5761,16.62233807292425,21.903,61.59520078509584,8.116907578944629,0.0,0.0,1.0
1945,13.310746525576878,38.856,69.29942348708258,28.19426,2.8362910383567965,0.0,0.0
564,12.414662808156853,4.4460000000000015,44.550124363257694,4.23104589019317,0.0,0.0,0.0
340,15.900224799498618,65.801,87.0691080234115,98.07884,4.409888746849488,1.0,0.0
7110,16.815071841494216,54.091,61.733789801939004,95.0113,4.663331627485,1.0,0.0
746,18.729804122391545,69.862,76.89398507112679,51.21953,0.0,1.0,0.0
4028,15.110985938728064,46.002,61.0117961814423,64.9845737351912,0.15341523282423308,0.0,0.0
