d3mIndex,log(wdi.pop),log1p(age),postcoldwar,ios.iccpr1,nld.any.1,pitfdem,I(pitfdem * nld.any.1),I(postcoldwar * nld.any.1),as.factor(fiw.cl),log1p(pol.durable),log1p(cou.tries5),nvc.start.1
3412,14.61286864363299,2.6390573296152593,0,0.0,0.0,0,0.0,0.0,,0.0,0.6931471805599453,0.0
3413,14.636054414696574,2.7080502011022096,0,0.0,0.0,0,0.0,0.0,,0.0,0.6931471805599453,0.0
3414,14.659378113004296,2.772588722239781,0,0.0,1.0,0,0.0,0.0,,0.0,1.0986122886681096,0.0
3415,14.68286437490163,2.8332133440562166,0,0.0,0.0,0,0.0,0.0,,0.0,1.0986122886681096,0.0
3416,14.706277922266677,2.8903717578961645,0,0.0,1.0,0,0.0,0.0,,0.0,1.3862943611198906,0.0
3417,14.729595258339256,2.9444389791664403,0,0.0,0.0,0,0.0,0.0,,0.0,1.3862943611198906,0.0
3418,14.753234743476892,2.9957322735539913,0,0.0,0.0,0,0.0,0.0,,0.0,1.3862943611198906,0.0
3419,14.777723344912353,3.0445224377234235,0,0.0,0.0,0,0.0,0.0,,0.0,1.0986122886681096,0.0
3420,14.803256088294654,3.0910424533583165,0,0.0,0.0,0,0.0,0.0,,0.0,0.6931471805599453,0.0
3421,14.830267937298572,3.1354942159291497,0,0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0
3422,14.85823374452241,3.1780538303479458,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3423,14.88538689575578,3.218875824868201,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.6931471805599453,0.0
3424,14.909552418117624,3.258096538021482,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.6931471805599453,0.0
3425,14.929520032572196,3.2958368660043287,0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.6931471805599453,0.0
3426,14.944825654444125,3.332204510175204,0,0.0,0.0,0,0.0,0.0,7.0,0.6931471805599453,0.6931471805599453,0.0
3427,14.95654452098233,3.3672958299864737,0,0.0,0.0,0,0.0,0.0,7.0,1.0986122886681096,0.6931471805599453,0.0
3428,14.966894913763035,3.4011973816621555,0,0.0,0.0,0,0.0,0.0,7.0,1.3862943611198906,0.0,0.0
3429,14.978848225310998,3.4339872044851463,0,0.0,0.0,0,0.0,0.0,7.0,1.6094379124341005,0.0,0.0
3430,14.994449821590454,3.4657359027997265,0,0.0,0.0,0,0.0,0.0,7.0,1.791759469228055,0.0,0.0
3431,15.014186860555876,3.49650756146648,0,0.0,0.0,0,0.0,0.0,,1.9459101490553128,0.0,0.0
3432,15.037298722160212,3.5263605246161616,0,0.0,0.0,0,0.0,0.0,7.0,2.079441541679836,0.0,0.0
3433,15.062997633379286,3.555348061489413,0,0.0,0.0,0,0.0,0.0,7.0,2.19722457733622,0.0,0.0
3434,15.090113572606056,3.58351893845611,0,0.0,0.0,0,0.0,0.0,7.0,2.302585092994046,0.0,0.0
3435,15.11779593947624,3.610917912644224,0,0.0,0.0,0,0.0,0.0,7.0,2.3978952727983707,0.0,0.0
3436,15.145815086892519,3.6375861597263857,0,0.0,0.0,0,0.0,0.0,7.0,2.4849066497880004,0.0,0.0
3437,15.174264129285135,3.6635616461296463,0,0.0,0.0,0,0.0,0.0,7.0,2.5649493574615367,0.0,0.0
3438,15.203024425184234,3.688879454113936,0,0.0,1.0,0,0.0,0.0,6.0,2.6390573296152593,0.0,0.0
3439,15.232027821150947,3.7135720667043084,0,0.0,0.0,0,0.0,0.0,7.0,2.7080502011022096,0.0,0.0
3440,15.261139297129269,3.737669618283368,0,0.0,0.0,0,0.0,0.0,7.0,2.772588722239781,0.0,0.0
3441,15.2902598370004,3.7612001156935615,1,0.0,1.0,0,0.0,1.0,7.0,2.8332133440562166,0.0,0.0
3442,15.319104949223274,3.7841896339182615,1,0.0,0.0,0,0.0,0.0,6.0,2.8903717578961645,0.0,0.0
3443,15.3471730737648,3.80666248977032,1,0.0,0.0,0,0.0,0.0,6.0,2.9444389791664403,0.0,0.0
3444,15.373895568166946,3.828641396489095,1,0.0,0.0,0,0.0,0.0,6.0,2.9957322735539913,0.0,0.0
3445,15.398906708114705,3.8501476017100575,1,0.0,0.0,0,0.0,0.0,6.0,3.0445224377234235,0.0,0.0
3446,15.422263268468365,3.8712010109078903,1,0.0,1.0,0,0.0,1.0,6.0,3.0910424533583165,0.0,0.0
3447,15.444108538356335,3.8918202981106265,1,0.0,0.0,0,0.0,0.0,6.0,3.1354942159291497,0.0,0.0
3448,15.464341860949748,3.912023005428147,1,0.0,0.0,0,0.0,0.0,6.0,3.1780538303479458,0.0,0.0
3449,15.482867506003346,3.9318256327243257,1,0.0,0.0,0,0.0,0.0,6.0,3.218875824868201,0.0,0.0
3450,15.499736968084918,3.951243718581428,1,0.0,0.0,0,0.0,0.0,6.0,3.258096538021482,0.0,0.0
3451,15.514820069716144,3.970291913552122,1,0.0,1.0,0,0.0,1.0,6.0,3.2958368660043287,0.0,0.0
3452,15.528451361740027,3.9889840465642745,1,0.0,0.0,0,0.0,0.0,6.0,3.332204510175204,0.0,0.0
3453,15.541676549784023,4.007333185232471,1,0.0,0.0,0,0.0,0.0,6.0,3.3672958299864737,0.0,0.0
3454,15.555820931194653,4.02535169073515,1,0.0,0.0,0,0.0,0.0,6.0,3.4011973816621555,0.0,0.0
3455,15.571754415000825,4.043051267834549,1,0.0,1.0,0,0.0,1.0,6.0,3.4339872044851463,0.0,0.0
3456,15.58977284032493,4.060443010546419,1,0.0,0.0,0,0.0,0.0,6.0,3.4657359027997265,0.0,0.0
3457,15.60948058211447,4.07753744390572,1,0.0,0.0,0,0.0,0.0,6.0,3.49650756146648,0.0,0.0
3458,15.630193107604024,4.0943445622220995,1,0.0,0.0,0,0.0,0.0,6.0,3.5263605246161616,0.0,0.0
3459,15.65096277714827,4.110873864173311,1,0.0,0.0,0,0.0,0.0,6.0,3.555348061489413,0.0,0.0
3460,14.77652146855634,0.6931471805599453,1,0.0,1.0,1,1.0,1.0,3.0,0.6931471805599453,0.0,0.0
3461,14.756802147599304,1.0986122886681096,1,0.0,0.0,1,0.0,0.0,3.0,1.0986122886681096,0.0,0.0
3462,14.740063860591793,1.3862943611198906,1,1.0,1.0,1,1.0,1.0,2.0,1.3862943611198906,0.0,0.0
3463,14.725805752470222,1.6094379124341005,1,1.0,0.0,1,0.0,0.0,2.0,1.6094379124341005,0.0,0.0
3464,14.714542001511983,1.791759469228055,1,1.0,0.0,1,0.0,0.0,2.0,1.791759469228055,0.0,0.0
3465,14.704574378624411,1.9459101490553128,1,1.0,1.0,1,1.0,1.0,2.0,1.9459101490553128,0.0,0.0
3466,14.695145189253187,2.079441541679836,1,1.0,0.0,1,0.0,0.0,2.0,2.079441541679836,0.0,0.0
3467,14.687005577214466,2.19722457733622,1,1.0,0.0,1,0.0,0.0,2.0,2.19722457733622,0.0,0.0
3468,14.677366223143542,2.302585092994046,1,1.0,0.0,1,0.0,0.0,2.0,2.302585092994046,0.0,0.0
3469,14.664451353708055,2.3978952727983707,1,1.0,1.0,1,1.0,1.0,2.0,2.3978952727983707,0.0,0.0
3470,14.652832971468621,2.4849066497880004,1,1.0,0.0,1,0.0,0.0,2.0,2.4849066497880004,0.0,0.0
3471,14.643168963456244,2.5649493574615367,1,1.0,0.0,1,0.0,0.0,2.0,2.5649493574615367,0.0,0.0
3472,14.6322558339005,2.6390573296152593,1,1.0,0.0,1,0.0,0.0,2.0,2.6390573296152593,0.0,0.0
3473,14.621450119331383,2.7080502011022096,1,1.0,1.0,1,1.0,1.0,1.0,2.7080502011022096,0.0,0.0
3474,14.612277389756501,2.772588722239781,1,1.0,0.0,1,0.0,0.0,1.0,2.772588722239781,0.0,0.0
3475,14.604115634690672,2.8332133440562166,1,1.0,0.0,1,0.0,0.0,1.0,2.8332133440562166,0.0,0.0
3476,14.59360623924693,2.8903717578961645,1,1.0,0.0,1,0.0,0.0,1.0,2.8903717578961645,0.0,0.0
3477,14.577095989571015,2.9444389791664403,1,1.0,1.0,1,1.0,1.0,1.0,2.9444389791664403,0.0,0.0
3478,14.406030705717974,2.8903717578961645,0,0.0,0.0,1,0.0,0.0,,2.8903717578961645,0.0,0.0
3479,14.438559792381414,2.9444389791664403,0,0.0,0.0,1,0.0,0.0,,2.9444389791664403,0.6931471805599453,0.0
3480,14.470579892049955,2.9957322735539913,0,0.0,0.0,1,0.0,0.0,,2.9957322735539913,0.6931471805599453,0.0
3481,14.501120404052234,3.0445224377234235,0,0.0,1.0,1,1.0,0.0,,3.0445224377234235,0.6931471805599453,0.0
3482,14.529054307049439,3.0910424533583165,0,0.0,0.0,1,0.0,0.0,,3.0910424533583165,0.6931471805599453,0.0
3483,14.553800305912715,3.1354942159291497,0,0.0,0.0,1,0.0,0.0,,3.1354942159291497,0.6931471805599453,0.0
3484,14.574745059651642,3.1780538303479458,0,0.0,0.0,1,0.0,0.0,,3.1780538303479458,0.0,0.0
3485,14.592470254609447,3.218875824868201,0,0.0,1.0,1,1.0,0.0,,3.218875824868201,0.0,0.0
3486,14.608939629773085,3.258096538021482,0,0.0,0.0,1,0.0,0.0,,3.258096538021482,0.0,0.0
3487,14.626711404223654,3.2958368660043287,0,0.0,0.0,1,0.0,0.0,,3.2958368660043287,0.0,0.0
3488,14.647289912516566,3.332204510175204,0,0.0,0.0,1,0.0,0.0,,0.0,0.0,0.0
3489,14.671443457430534,3.3672958299864737,0,0.0,1.0,1,1.0,0.0,,0.6931471805599453,0.0,0.0
3490,14.697931323870812,3.4011973816621555,0,0.0,0.0,1,0.0,0.0,2.0,1.0986122886681096,0.0,0.0
3491,14.723940877583216,3.4339872044851463,0,0.0,0.0,1,0.0,0.0,2.0,1.3862943611198906,0.0,0.0
3492,14.745902597415089,3.4657359027997265,0,0.0,0.0,1,0.0,0.0,2.0,1.6094379124341005,0.0,0.0
3493,14.761629182085604,3.49650756146648,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3494,14.770391804458322,3.5263605246161616,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
3495,14.773412988460302,3.555348061489413,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
3496,14.772895247373393,3.58351893845611,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
3497,14.772011129029838,3.610917912644224,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
3498,14.773056086686244,3.6375861597263857,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
3499,14.77706256814123,3.6635616461296463,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0
3500,14.783361328646526,3.688879454113936,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3501,14.790558757842872,3.7135720667043084,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3502,14.796550663744993,3.737669618283368,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3503,14.80005527508283,3.7612001156935615,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3504,14.80031564685559,3.7841896339182615,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3505,14.79840592509149,3.80666248977032,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3506,14.797061925188766,3.828641396489095,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3507,14.800063494453347,3.8501476017100575,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3508,14.809879854460664,3.8712010109078903,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3509,14.828010338266553,3.8918202981106265,1,0.0,1.0,0,0.0,1.0,4.0,0.0,0.0,0.0
3510,14.852909634964256,3.912023005428147,1,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3511,14.880518492168546,3.9318256327243257,1,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3512,14.905635934459564,3.951243718581428,1,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3513,14.925196638575985,3.970291913552122,1,0.0,1.0,0,0.0,1.0,5.0,0.0,0.0,0.0
3514,14.93750858938008,3.9889840465642745,1,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3515,14.944560873892796,4.007333185232471,1,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3516,14.951423127191278,4.02535169073515,1,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3517,14.965039636817787,4.043051267834549,1,0.0,1.0,0,0.0,1.0,5.0,0.0,0.0,0.0
3518,14.98965694424275,4.060443010546419,1,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3519,15.02673699100152,4.07753744390572,1,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3520,15.072721903457847,4.0943445622220995,1,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3521,15.121166825870494,4.110873864173311,1,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
3522,15.164513663330213,4.127134385045092,1,0.0,1.0,0,0.0,1.0,5.0,0.0,0.0,1.0
3523,15.19851576574508,4.143134726391533,1,0.0,0.0,1,0.0,0.0,4.0,0.0,0.0,1.0
3524,15.22156416308636,4.158883083359672,1,0.0,0.0,1,0.0,0.0,4.0,0.6931471805599453,0.0,0.0
3525,15.236161175699218,4.174387269895637,1,0.0,0.0,1,0.0,0.0,4.0,1.0986122886681096,0.0,0.0
3526,15.247277204222918,4.189654742026425,1,0.0,1.0,1,1.0,1.0,4.0,1.3862943611198906,0.0,0.0
3527,15.261705514150595,4.204692619390967,1,0.0,0.0,1,0.0,0.0,3.0,1.6094379124341005,0.0,0.0
3528,13.786052910606402,0.6931471805599453,0,0.0,0.0,1,0.0,0.0,,0.6931471805599453,0.0,0.0
3529,13.80633761486693,1.0986122886681096,0,0.0,0.0,1,0.0,0.0,,1.0986122886681096,0.0,0.0
3530,13.826755100469079,1.3862943611198906,0,0.0,1.0,1,1.0,0.0,,1.3862943611198906,0.0,0.0
3531,13.847241756125726,1.6094379124341005,0,0.0,0.0,0,0.0,0.0,,0.0,0.6931471805599453,0.0
3532,13.8676512931724,1.791759469228055,0,0.0,0.0,0,0.0,0.0,,0.6931471805599453,0.6931471805599453,0.0
3533,13.888092580734925,1.9459101490553128,0,0.0,0.0,0,0.0,0.0,4.0,1.0986122886681096,0.6931471805599453,0.0
3534,13.90903095524479,2.079441541679836,0,0.0,0.0,0,0.0,0.0,3.0,1.3862943611198906,0.6931471805599453,0.0
3535,13.93105464459941,2.19722457733622,0,0.0,0.0,0,0.0,0.0,4.0,1.6094379124341005,1.0986122886681096,0.0
3536,13.954480882745061,2.302585092994046,0,0.0,0.0,0,0.0,0.0,4.0,1.791759469228055,0.6931471805599453,0.0
3537,13.979307420557607,2.3978952727983707,0,0.0,0.0,0,0.0,0.0,4.0,1.9459101490553128,0.6931471805599453,0.0
3538,14.005168471098793,2.4849066497880004,0,0.0,0.0,0,0.0,0.0,4.0,2.079441541679836,0.6931471805599453,0.0
3539,14.03155617846163,2.5649493574615367,0,0.0,0.0,0,0.0,0.0,5.0,2.19722457733622,0.6931471805599453,0.0
3540,14.057841645484135,2.6390573296152593,0,0.0,0.0,0,0.0,0.0,5.0,2.302585092994046,0.0,0.0
3541,14.083553284788696,2.7080502011022096,0,0.0,0.0,0,0.0,0.0,5.0,2.3978952727983707,0.0,0.0
3542,14.108697948305528,2.772588722239781,0,0.0,0.0,0,0.0,0.0,,2.4849066497880004,0.0,0.0
3543,14.133268774541364,2.8332133440562166,0,0.0,0.0,0,0.0,0.0,5.0,2.5649493574615367,0.0,0.0
3544,14.156840974495845,2.8903717578961645,0,0.0,0.0,0,0.0,0.0,5.0,2.6390573296152593,0.0,0.0
3545,14.178936264145744,2.9444389791664403,0,0.0,0.0,0,0.0,0.0,5.0,2.7080502011022096,0.0,0.0
3546,14.199313390702148,2.9957322735539913,0,0.0,0.0,0,0.0,0.0,5.0,2.772588722239781,0.0,0.0
3547,14.217704321053374,3.0445224377234235,0,0.0,0.0,0,0.0,0.0,5.0,2.8332133440562166,0.6931471805599453,0.0
3548,14.234381406255276,3.0910424533583165,0,0.0,0.0,0,0.0,0.0,6.0,2.8903717578961645,0.6931471805599453,0.0
3549,14.250262586697334,3.1354942159291497,0,0.0,0.0,0,0.0,0.0,6.0,2.9444389791664403,0.6931471805599453,0.0
3550,14.266545412162392,3.1780538303479458,0,0.0,0.0,0,0.0,0.0,5.0,2.9957322735539913,0.6931471805599453,0.0
3551,14.283971748262427,3.218875824868201,0,0.0,0.0,0,0.0,0.0,5.0,3.0445224377234235,0.6931471805599453,0.0
3552,14.302801398596602,3.258096538021482,1,0.0,0.0,0,0.0,0.0,4.0,3.0910424533583165,0.6931471805599453,0.0
3553,14.322545004290257,3.2958368660043287,1,0.0,1.0,0,0.0,1.0,4.0,3.1354942159291497,0.6931471805599453,0.0
3554,14.342283740731359,3.332204510175204,1,0.0,0.0,1,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
3555,14.360806011905131,3.3672958299864737,1,0.0,0.0,1,0.0,0.0,4.0,0.6931471805599453,1.0986122886681096,0.0
3556,14.377309104804404,3.4011973816621555,1,0.0,0.0,1,0.0,0.0,4.0,1.0986122886681096,1.0986122886681096,0.0
3557,14.3916726968859,3.4339872044851463,1,0.0,0.0,1,0.0,0.0,4.0,1.3862943611198906,0.6931471805599453,0.0
3558,14.404229565877321,3.4657359027997265,1,0.0,1.0,1,1.0,1.0,4.0,1.6094379124341005,0.6931471805599453,0.0
3559,14.415230734430926,3.49650756146648,1,0.0,0.0,0,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
3560,14.425064694190803,3.5263605246161616,1,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3561,14.434055413428984,3.555348061489413,1,1.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3562,14.442250806326618,3.58351893845611,1,1.0,1.0,0,0.0,1.0,4.0,0.0,0.0,0.0
3563,14.449696700933895,3.610917912644224,1,1.0,0.0,1,0.0,0.0,3.0,0.0,0.0,0.0
3564,14.45671001952127,3.6375861597263857,1,1.0,0.0,1,0.0,0.0,3.0,0.6931471805599453,0.0,0.0
3565,14.463671878803435,3.6635616461296463,1,1.0,0.0,1,0.0,0.0,3.0,1.0986122886681096,0.0,0.0
3566,14.470874871175045,3.688879454113936,1,1.0,0.0,1,0.0,0.0,3.0,1.3862943611198906,0.0,0.0
3567,14.478411394980311,3.7135720667043084,1,1.0,1.0,1,1.0,1.0,3.0,1.6094379124341005,0.0,0.0
3568,14.486301694031267,3.737669618283368,1,1.0,0.0,1,0.0,0.0,3.0,1.791759469228055,0.0,0.0
3569,14.49465972183227,3.7612001156935615,1,1.0,0.0,1,0.0,0.0,3.0,1.9459101490553128,0.0,0.0
3570,14.503581375568672,3.7841896339182615,1,1.0,0.0,1,0.0,0.0,3.0,2.079441541679836,0.6931471805599453,0.0
3571,13.929119561121414,4.736198448394496,0,0.0,0.0,0,0.0,0.0,,4.343805421853683,0.0,0.0
3572,13.950824361150888,4.74493212836325,0,0.0,0.0,0,0.0,0.0,,4.356708826689592,0.0,0.0
3573,13.972742485867315,4.7535901911063645,0,0.0,1.0,0,0.0,0.0,,4.3694478524670215,0.0,0.0
3574,13.994984731473945,4.762173934797756,0,0.0,0.0,0,0.0,0.0,,4.382026634673881,0.0,0.0
3575,14.01771153649126,4.770684624465665,0,0.0,0.0,0,0.0,0.0,,4.394449154672439,0.0,0.0
3576,14.041025694844985,4.7791234931115305,0,0.0,0.0,0,0.0,0.0,,4.4067192472642525,0.0,0.0
3577,14.064948560191775,4.787491742782046,0,0.0,1.0,0,0.0,0.0,,4.418840607796597,0.0,0.0
3578,14.08943771379622,4.795790545596741,0,0.0,0.0,0,0.0,0.0,,4.430816798843313,0.0,0.0
3579,14.114464859453935,4.804021044733257,0,0.0,0.0,0,0.0,0.0,,4.442651256490317,0.0,0.0
3580,14.139986121401305,4.812184355372417,0,0.0,0.0,0,0.0,0.0,,4.4543472962535064,0.0,0.0
3581,14.165975861933761,4.820281565605037,0,0.0,1.0,0,0.0,0.0,,4.465908118654584,0.0,0.0
3582,14.192380013186936,4.8283137373023015,0,0.0,0.0,0,0.0,0.0,,4.477336814478207,0.0,0.0
3583,14.219211444080935,4.836281906951479,0,0.0,0.0,0,0.0,0.0,6.0,4.48863636973214,0.0,0.0
3584,14.246566736717089,4.84418708645859,0,0.0,0.0,0,0.0,0.0,5.0,4.499809670330264,0.0,0.0
3585,14.274569512160467,4.852030263919617,0,0.0,1.0,0,0.0,0.0,3.0,4.51085950651685,0.0,0.0
3586,14.303265692785663,4.859812404361672,0,0.0,0.0,0,0.0,0.0,4.0,4.5217885770490405,0.0,0.0
3587,14.331930106517975,4.867534450455582,0,0.0,0.0,0,0.0,0.0,4.0,4.532599493153255,0.0,0.0
3588,14.36033926825111,4.875197323201151,0,0.0,0.0,0,0.0,0.0,4.0,4.543294782270004,0.0,0.0
3589,14.389423650600524,4.8828019225863715,0,0.0,0.0,0,0.0,0.0,5.0,4.553876891600541,0.0,0.0
3590,14.420352615915608,4.890349128221754,0,0.0,0.0,0,0.0,0.0,5.0,4.564348191467836,0.0,0.0
3591,14.453424587822305,4.897839799950911,0,0.0,0.0,0,0.0,0.0,6.0,4.574710978503383,1.3862943611198906,0.0
3592,14.48937042842932,4.90527477843843,0,0.0,0.0,0,0.0,0.0,,4.584967478670572,1.3862943611198906,0.0
3593,14.52665727063262,4.9126548857360515,0,0.0,0.0,0,0.0,0.0,6.0,4.59511985013459,1.3862943611198906,0.0
3594,14.561023882203104,4.919980925828125,0,0.0,0.0,0,0.0,0.0,5.0,4.605170185988092,1.3862943611198906,0.0
3595,14.587392668352043,4.927253685157205,0,0.0,1.0,0,0.0,0.0,5.0,4.61512051684126,1.3862943611198906,0.0
3596,14.602804514564028,4.934473933130692,0,0.0,0.0,0,0.0,0.0,5.0,4.624972813284272,0.6931471805599453,0.0
3597,14.607084420622813,4.941642422609304,0,0.0,0.0,0,0.0,0.0,5.0,4.634728988229637,0.6931471805599453,0.0
3598,14.602240973471837,4.948759890378168,0,0.0,0.0,0,0.0,0.0,5.0,4.6443908991413725,0.6931471805599453,0.0
3599,14.59043401961375,4.955827057601262,0,0.0,0.0,0,0.0,0.0,5.0,4.653960350157523,0.6931471805599453,0.0
3600,14.57492195728874,4.962844630259907,0,0.0,0.0,0,0.0,0.0,5.0,4.663439094112067,0.6931471805599453,0.0
3601,14.55881696509989,4.969813299576002,0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0
3602,14.541153969866352,4.976733742420574,1,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0
3603,14.522891949752042,4.9836066217083355,1,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0
3604,14.511827210437394,4.990432586778736,1,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0
3605,14.518186198224047,4.997212273764115,1,0.0,0.0,0,0.0,0.0,6.0,0.0,1.0986122886681096,0.0
3606,14.547840470186982,5.003946305945459,1,0.0,0.0,0,0.0,0.0,6.0,0.0,1.0986122886681096,0.0
3607,14.602967872995313,5.010635294096256,1,0.0,1.0,0,0.0,1.0,6.0,0.0,1.0986122886681096,0.0
3608,14.676411193955245,5.017279836814924,1,0.0,0.0,1,0.0,0.0,5.0,0.0,1.0986122886681096,0.0
3609,14.754769489654072,5.0238805208462765,1,0.0,0.0,1,0.0,0.0,5.0,0.6931471805599453,1.0986122886681096,0.0
3610,14.82410878427357,5.030437921392434,1,0.0,0.0,1,0.0,0.0,5.0,1.0986122886681096,0.0,0.0
3611,14.877447797192659,5.0369526024136295,1,0.0,0.0,1,0.0,0.0,6.0,1.3862943611198906,0.0,0.0
3612,14.913712762559404,5.043425116919247,1,0.0,0.0,1,0.0,0.0,6.0,1.6094379124341005,0.0,0.0
3613,14.937407313779616,5.049856007249537,1,0.0,0.0,1,0.0,0.0,6.0,1.791759469228055,0.0,0.0
3614,14.954695850156956,5.056245805348309,1,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0
3615,14.973850752793991,5.062595033026967,1,0.0,1.0,0,0.0,1.0,4.0,0.0,0.0,0.0
3616,15.000235097306845,5.068904202220232,1,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0
3617,15.034802719438586,5.0751738152338275,1,0.0,0.0,1,0.0,0.0,4.0,0.0,0.0,0.0
3618,15.074623039852545,5.081404364984463,1,0.0,0.0,1,0.0,0.0,4.0,0.6931471805599453,0.0,0.0
3619,15.116441456265092,5.087596335232384,1,0.0,0.0,1,0.0,0.0,4.0,1.0986122886681096,0.0,0.0
3620,15.15613787290071,5.093750200806762,1,0.0,0.0,1,0.0,0.0,4.0,1.3862943611198906,0.0,0.0
3621,14.172089997342589,2.302585092994046,0,0.0,0.0,0,0.0,0.0,,2.302585092994046,0.0,0.0
3622,14.206592725704985,2.3978952727983707,0,0.0,0.0,0,0.0,0.0,,2.3978952727983707,0.0,0.0
3623,14.242112044050488,2.4849066497880004,0,0.0,0.0,0,0.0,0.0,,2.4849066497880004,0.0,0.0
3624,14.278461248609094,2.5649493574615367,0,0.0,1.0,0,0.0,0.0,,2.5649493574615367,0.0,0.0
3625,14.315458230770568,2.6390573296152593,0,0.0,1.0,0,0.0,0.0,,2.6390573296152593,0.0,0.0
3626,14.352960780491431,2.7080502011022096,0,0.0,0.0,0,0.0,0.0,,2.7080502011022096,0.0,0.0
3627,14.390845014927152,2.772588722239781,0,0.0,0.0,0,0.0,0.0,,2.772588722239781,0.0,0.0
3628,14.429053226495615,2.8332133440562166,0,0.0,0.0,0,0.0,0.0,,2.8332133440562166,0.0,0.0
3629,14.4675945690903,2.8903717578961645,0,0.0,0.0,0,0.0,0.0,,2.8903717578961645,0.0,0.0
3630,14.506507428263333,2.9444389791664403,0,0.0,0.0,0,0.0,0.0,,2.9444389791664403,0.6931471805599453,0.0
3631,14.545785397382181,2.9957322735539913,0,0.0,0.0,0,0.0,0.0,,2.9957322735539913,0.6931471805599453,0.0
3632,14.585395606610945,3.0445224377234235,0,0.0,0.0,0,0.0,0.0,,3.0445224377234235,0.6931471805599453,0.0
3633,14.625231153996113,3.0910424533583165,0,0.0,0.0,0,0.0,0.0,6.0,3.0910424533583165,0.6931471805599453,0.0
3634,14.6651352805353,3.1354942159291497,0,0.0,0.0,0,0.0,0.0,7.0,3.1354942159291497,0.6931471805599453,0.0
3635,14.704931098042483,3.1780538303479458,0,0.0,0.0,0,0.0,0.0,7.0,3.1780538303479458,0.0,0.0
3636,14.744512953216194,3.218875824868201,0,0.0,0.0,0,0.0,0.0,6.0,3.218875824868201,0.0,0.0
3637,14.783567212519632,3.258096538021482,0,0.0,0.0,0,0.0,0.0,6.0,3.258096538021482,0.0,0.0
3638,14.82210989166957,3.2958368660043287,0,0.0,0.0,0,0.0,0.0,6.0,3.2958368660043287,0.0,0.0
3639,14.860657370203285,3.332204510175204,0,0.0,0.0,0,0.0,0.0,6.0,3.332204510175204,0.0,0.0
3640,14.899839321036627,3.3672958299864737,0,0.0,0.0,0,0.0,0.0,6.0,3.3672958299864737,0.0,0.0
3641,14.939873435953322,3.4011973816621555,0,0.0,0.0,0,0.0,0.0,7.0,3.4011973816621555,0.0,0.0
3642,14.980866746633286,3.4339872044851463,0,0.0,0.0,0,0.0,0.0,,3.4339872044851463,0.0,0.0
3643,15.022170349105668,3.4657359027997265,0,0.0,0.0,0,0.0,0.0,6.0,3.4657359027997265,0.0,0.0
