d3mIndex,pmid,py,py2,py3,minpol,rbal,lnkmdist,mido
24073,0,92,8464,778688.0,-7.0,0.0581457104032291,8.6447065117152,0
3985,1,0,0,0.0,-3.0,0.0466236841745034,6.910750787961942,0
10710,1,21,441,9261.0,-9.0,0.4945599779644679,5.505331535932361,0
5238,0,82,6724,551368.0,-8.0,0.0528628703997432,9.02617712030286,0
7253,0,53,2809,148877.0,-3.0,0.0618642152060885,8.01532730902172,0
25767,0,18,324,5832.0,6.0,0.00132130051889909,7.071573364211531,0
14475,0,12,144,1728.0,-3.0,0.00612254893957452,8.5143892640835,0
8874,0,3,9,27.0,3.0,0.4502689251023521,8.75904072752422,0
17167,0,60,3600,216000.0,-5.0,0.391494684177611,7.2086003379602,0
12492,0,44,1936,85184.0,-9.0,0.5511746680286012,7.65396918047877,0
3732,1,17,289,4913.0,-8.0,0.0822228489506216,7.70210434005105,0
19410,1,17,289,4913.0,-10.0,0.658878504672897,5.880532986400699,0
1737,0,11,121,1331.0,-7.0,0.0309215041722357,8.44591198941127,0
21055,0,52,2704,140608.0,-9.0,0.0107620339358375,8.49515206053936,0
409,0,15,225,3375.0,-5.0,0.321707698319656,7.783224016336041,0
24842,0,74,5476,405224.0,8.0,0.365169150440553,7.4916454736051294,0
502,0,18,324,5832.0,-5.0,0.102892366050261,8.23244015847034,0
3711,0,25,625,15625.0,2.0,0.0838720631064791,7.70210434005105,0
18449,0,3,9,27.0,-1.0,0.203953397041498,7.56682847920833,0
26944,0,80,6400,512000.0,10.0,0.576637039724288,8.65172408437384,0
17887,0,26,676,17576.0,-2.0,0.06140163207922,8.61920811682297,0
9344,0,4,16,64.0,-9.0,0.228657640535298,7.48885295573346,0
7578,1,4,16,64.0,-9.0,0.0256214920289936,8.22255363839696,0
22544,0,26,676,17576.0,-7.0,0.18263964950711895,8.180600947594451,0
8117,0,7,49,343.0,10.0,0.724928366762178,7.66058546170326,0
8762,0,59,3481,205379.0,-7.0,0.23030778459692705,8.43988008831357,0
21685,0,32,1024,32768.0,-3.0,0.0944394076760351,6.910750787961942,0
9083,0,44,1936,85184.0,0.0,0.486487992422132,8.8446246833853,0
26234,1,91,8281,753571.0,8.0,0.539968445963713,6.2709884318583,0
4045,1,26,676,17576.0,-8.0,0.0549526545377168,6.910750787961942,0
10218,0,63,3969,250047.0,-9.0,0.103000788199527,8.14554963178358,0
14202,0,11,121,1331.0,-8.0,0.0563093622795115,7.97453284413023,0
11689,0,64,4096,262144.0,-9.0,0.0324521825781272,8.403128235128259,0
7861,0,5,25,125.0,9.0,0.00250050685949855,7.51914995766982,0
1171,0,21,441,9261.0,-9.0,0.9060939060939058,7.973155433444131,0
22087,0,84,7056,592704.0,-6.0,0.10898994664827802,8.4690528160883,0
2355,0,10,100,1000.0,-3.0,0.0793053884209119,8.37124213593193,0
1526,0,16,256,4096.0,-6.0,0.456833419288293,8.52436739516424,0
2793,0,2,4,8.0,2.0,0.357783238145836,7.793586803371579,0
16650,0,45,2025,91125.0,-8.0,0.0768350066681764,8.76139348525606,0
13158,0,23,529,12167.0,-6.0,0.19154132921969394,7.31521838975297,0
24570,0,68,4624,314432.0,-6.0,0.6833017975402079,7.1876571641149605,0
25626,0,90,8100,729000.0,0.0,0.394834759528094,8.19007704971905,0
24195,1,15,225,3375.0,-7.0,0.0111475409836066,7.880804344674899,0
13144,0,9,81,729.0,1.0,0.35268705719716603,7.31521838975297,0
14548,0,70,4900,343000.0,-6.0,0.0778832337963189,8.04622910107538,0
3891,0,25,625,15625.0,-10.0,0.0758361465910277,7.34923082461333,0
25712,0,92,8464,778688.0,0.0,0.0274609178202708,8.80866806210672,0
23796,0,23,529,12167.0,8.0,0.0119589977220957,8.76280248744611,0
17672,0,81,6561,531441.0,-10.0,0.01825328092732,8.60116662519242,0
12652,0,40,1600,64000.0,-10.0,0.2796065077563369,7.4916454736051294,0
7956,0,6,36,216.0,-4.0,0.0140048478319418,8.42551640284433,0
9855,0,30,900,27000.0,-3.0,0.034742296154895,7.37963215260955,0
19755,0,53,2809,148877.0,-8.0,0.0426581186043644,7.65964295456468,0
11409,1,15,225,3375.0,-3.0,0.140592794129772,6.900730664045169,0
18406,0,47,2209,103823.0,-3.0,0.998027613412229,6.93537044601511,0
16865,1,52,2704,140608.0,-10.0,0.6137992831541221,5.843544417031361,0
12791,0,21,441,9261.0,9.0,0.0334695260071554,7.2291138777933,0
13733,0,17,289,4913.0,-6.0,0.945728217087132,8.01994168767737,0
15001,0,73,5329,389017.0,-6.0,0.262435251190583,8.79133399330135,0
1196,0,46,2116,97336.0,-5.0,0.567155710464457,7.973155433444131,0
1114,0,54,2916,157464.0,-3.0,0.423647189798259,8.16394095475501,0
4365,1,46,2116,97336.0,-9.0,0.104099499534608,5.370638028127661,0
8300,0,54,2916,157464.0,-9.0,0.5230591384765151,7.71199650704767,0
6900,0,51,2601,132651.0,6.0,0.22735902871787,9.073947747070633,0
6339,0,17,289,4913.0,5.0,0.235959713648738,8.416488487294611,0
19000,0,67,4489,300763.0,-4.0,0.5859589041095891,8.30745932701195,0
9625,0,25,625,15625.0,-6.0,0.146538114569238,7.140453043101162,0
3798,0,22,484,10648.0,2.0,0.507461320150142,7.75233516330229,0
10141,0,56,3136,175616.0,-10.0,0.4146206591462071,7.685703061234549,0
12317,0,33,1089,35937.0,-9.0,0.6221374045801529,7.7066129139642,0
4257,0,36,1296,46656.0,0.0,0.431364134840032,7.204892510204671,0
5409,0,4,16,64.0,10.0,7.82693311145271e-05,7.39203156751459,0
17032,1,61,3721,226981.0,-8.0,0.433839881393625,6.2709884318583,0
21836,0,43,1849,79507.0,-10.0,0.007617560975609759,8.39185670010494,0
19020,0,87,7569,658503.0,6.0,0.846210720887246,8.30745932701195,0
8961,0,6,36,216.0,1.0,0.193220226655179,8.830104317913788,0
3332,0,2,4,8.0,-3.0,0.5206905824772761,7.77064523412918,0
24784,0,19,361,6859.0,8.0,0.0220139035180114,7.56216163122565,0
21484,1,59,3481,205379.0,-6.0,0.683579019540624,6.25958146406492,0
12731,0,66,4356,287496.0,-7.0,0.4123697388009199,7.2936977206014415,0
13471,0,2,4,8.0,-3.0,0.520058351568198,8.02551638648901,0
23619,0,79,6241,493039.0,8.0,0.0605973988852365,8.21093973337902,0
12551,0,21,441,9261.0,-3.0,0.700988467874794,7.5416830998821105,0
10269,0,44,1936,85184.0,-9.0,0.0303009310574152,8.43836641087027,0
26402,0,98,9604,941192.0,6.0,0.8621800608555579,8.747352077624349,0
26362,0,94,8836,830584.0,6.0,0.7415664986428849,8.59895749321888,0
20269,0,80,6400,512000.0,-10.0,0.831515151515152,8.55313931818971,0
20025,0,16,256,4096.0,-3.0,0.0139156310169788,8.56063574925907,0
4539,0,49,2401,117649.0,-3.0,0.00728310656068975,8.1164170727942,0
16593,0,78,6084,474552.0,-7.0,0.2060303326456,8.64909826229618,0
20732,0,46,2116,97336.0,7.0,0.039816150927262,7.131698510466911,0
23213,1,6,36,216.0,-2.0,0.0164500579820122,7.734558844354758,0
8480,0,29,841,24389.0,-1.0,0.3406599429949569,7.8648040033284605,0
4552,0,62,3844,238328.0,6.0,0.0309576316890538,8.1164170727942,0
3944,0,78,6084,474552.0,-8.0,0.123828139139248,7.34923082461333,0
3729,1,14,196,2744.0,-5.0,0.0864000617418932,7.70210434005105,0
6563,0,64,4096,262144.0,9.0,0.109898355958797,8.525558107747871,0
10055,0,7,49,343.0,-10.0,0.157132684547828,7.607878073278509,0
5387,0,51,2601,132651.0,10.0,0.0687979325416745,6.59441345974978,0
7083,0,8,64,512.0,3.0,0.18272144462080805,7.83834331555712,0
13248,0,5,25,125.0,10.0,0.896182183523108,7.08086789669078,0
4673,1,0,0,0.0,2.0,0.0027962654568569893,8.369620826949099,0
19927,0,8,64,512.0,-5.0,0.187756147540984,7.96485088744731,0
12490,0,42,1764,74088.0,-10.0,0.5655935613682089,7.65396918047877,0
5794,1,8,64,512.0,-6.0,0.0405630632863701,8.014335737299419,0
12586,0,56,3136,175616.0,-10.0,0.403329549754067,7.5416830998821105,0
25942,0,13,169,2197.0,7.0,0.0460130718954248,8.66181288102618,0
16986,1,15,225,3375.0,-3.0,0.251036484245439,6.2709884318583,0
16869,1,56,3136,175616.0,-6.0,0.6169173415606121,5.843544417031361,0
12741,0,76,5776,438976.0,-6.0,0.419647847959754,7.2936977206014415,0
12850,0,16,256,4096.0,-5.0,0.141409530765017,7.60339933974067,0
2877,1,8,64,512.0,-6.0,0.8472606530160491,7.793586803371579,0
4607,0,5,25,125.0,7.0,0.00037684390991196297,8.36007143564403,0
22208,0,65,4225,274625.0,4.0,0.48956026573869,8.59081533128685,0
12498,0,50,2500,125000.0,-9.0,0.592876820149547,7.65396918047877,0
26148,0,96,9216,884736.0,3.0,0.822475733013109,8.345930261979019,0
26377,0,97,9409,912673.0,6.0,0.144648610990159,8.61920811682297,0
10806,0,14,196,2744.0,-10.0,0.12701891258135906,7.94342776787637,0
2766,0,65,4225,274625.0,-9.0,0.165739958186913,7.827240901752808,0
10537,0,32,1024,32768.0,-9.0,0.0473956199362948,8.70566247879643,0
20159,0,60,3600,216000.0,-8.0,0.44088090656403706,8.22335889947926,0
24858,0,28,784,21952.0,8.0,0.0345221560105739,7.319864929808968,0
1800,0,5,25,125.0,7.0,0.0444874274661509,7.888334500738652,0
16390,0,55,3025,166375.0,-10.0,0.93668449197861,8.345930261979019,0
27054,0,87,7569,658503.0,2.0,0.9036596809508908,8.405367376233983,0
9380,0,40,1600,64000.0,-6.0,0.263405383737782,7.48885295573346,0
8216,0,2,4,8.0,10.0,0.0509698275862069,7.49776170062257,0
11255,0,63,3969,250047.0,-9.0,0.8390420495683649,7.1876571641149605,0
7039,0,50,2500,125000.0,8.0,0.0564437165856491,9.109525066737367,0
24400,0,81,6561,531441.0,-10.0,0.8749756951195801,8.54012816269873,0
7244,0,44,1936,85184.0,-3.0,0.0453490772470171,8.01532730902172,0
3934,0,68,4624,314432.0,-8.0,0.14104483492238598,7.34923082461333,0
9353,0,13,169,2197.0,-1.0,0.322133416104084,7.48885295573346,0
9540,0,24,576,13824.0,1.0,0.109202112871838,7.029972911706389,0
7830,0,59,3481,205379.0,-6.0,0.0254348484338728,8.30745932701195,0
25097,0,39,1521,59319.0,8.0,0.452098540145985,7.09589322109753,0
18578,0,42,1764,74088.0,-9.0,0.277757685352622,7.80180040190897,0
3054,0,83,6889,571787.0,-7.0,0.162789378120744,8.08147504013705,0
18996,0,63,3969,250047.0,-3.0,0.534014300306435,8.30745932701195,0
20086,0,77,5929,456533.0,-8.0,0.0146630191494653,8.56063574925907,0
13953,0,23,529,12167.0,7.0,0.00540287320424735,8.13064796816058,0
13629,0,2,4,8.0,-6.0,0.119949005736855,8.33495163142245,0
6522,0,23,529,12167.0,-1.0,0.0404718840266717,8.525558107747871,0
18146,0,15,225,3375.0,-6.0,0.57172236503856,5.30330490805908,0
26497,0,22,484,10648.0,4.0,0.114845465293025,8.248267447446901,0
20709,0,23,529,12167.0,5.0,0.0347945322877833,7.131698510466911,0
20036,0,27,729,19683.0,-10.0,0.0162651644781112,8.56063574925907,0
9605,0,5,25,125.0,-6.0,0.26804299607575505,7.140453043101162,0
11143,0,64,4096,262144.0,-9.0,0.5954373871656,7.4169796213811505,0
8844,0,57,3249,185193.0,-9.0,0.0975749788118216,8.69767973226446,0
5643,1,16,256,4096.0,-3.0,0.00535414693160159,7.76556908109732,0
12677,0,65,4225,274625.0,6.0,0.342079416304195,7.4916454736051294,0
14046,0,1,1,1.0,-9.0,0.00263388937664618,8.565221160426821,0
9151,0,29,841,24389.0,-10.0,0.23242736644798495,7.0492548412558405,0
10300,0,4,16,64.0,-3.0,0.833021690351533,8.26539293085222,0
6324,0,2,4,8.0,-5.0,0.15290745388156102,8.416488487294611,0
21626,0,80,6400,512000.0,-5.0,0.0641446323856299,7.226209010100669,0
7672,0,41,1681,68921.0,-8.0,0.0164991059010531,8.24852912480022,0
23542,0,70,4900,343000.0,6.0,0.0632458713384498,8.01532730902172,0
5358,0,22,484,10648.0,10.0,0.0600570597417738,6.59441345974978,0
4310,0,89,7921,704969.0,-1.0,0.202515243902439,7.204892510204671,0
8262,0,16,256,4096.0,-5.0,0.721123710752749,7.71199650704767,0
25304,0,30,900,27000.0,3.0,0.538916489235865,8.06808962627824,0
20770,0,14,196,2744.0,-9.0,0.0715430295032519,7.537962659768209,0
6749,0,40,1600,64000.0,-3.0,0.037541840248513,8.83419131820207,0
11283,0,23,529,12167.0,-10.0,0.138295388207823,7.379008127628301,0
8014,0,16,256,4096.0,7.0,0.0103911763662801,8.81507308884446,0
21787,0,64,4096,262144.0,4.0,0.0839937298615344,7.76302130901852,0
17337,0,53,2809,148877.0,-3.0,0.0289729996301319,7.72090525193678,0
13108,0,8,64,512.0,-6.0,0.0171933494286803,7.76387128782022,0
4364,1,45,2025,91125.0,-9.0,0.0953406287902533,5.370638028127661,0
16026,0,88,7744,681472.0,3.0,0.15555419247991198,7.86326672400957,0
15904,0,56,3136,175616.0,-6.0,0.15033908547639802,7.651595573857598,0
6990,0,1,1,1.0,3.0,0.0996461872646387,9.109525066737367,0
21847,0,54,2916,157464.0,4.0,0.0161957799008839,8.39185670010494,0
5646,1,19,361,6859.0,6.0,0.00577473297516915,7.76556908109732,0
13142,0,7,49,343.0,3.0,0.363962264150943,7.31521838975297,0
2435,0,0,0,0.0,-3.0,0.356129537227277,8.40020983593042,0
6374,0,52,2704,140608.0,7.0,0.31429849411063104,8.416488487294611,0
22455,0,99,9801,970299.0,8.0,0.6985255452958371,8.477412321404389,0
2139,0,64,4096,262144.0,-3.0,0.7120844628335,7.66199755890189,0
3614,0,18,324,5832.0,2.0,0.16731862514995002,7.5538108520082305,0
1975,1,1,1,1.0,-10.0,0.331410256410256,7.207118856207759,0
2913,0,32,1024,32768.0,-10.0,0.193807936673263,8.03300949859667,0
5200,0,44,1936,85184.0,-8.0,0.0223570100190593,9.02617712030286,0
12526,0,78,6084,474552.0,6.0,0.945339873861247,7.65396918047877,0
24313,0,78,6084,474552.0,7.0,0.0818948373239997,7.0175061429412615,0
4709,0,3,9,27.0,2.0,0.00513536020917685,8.63958779962984,0
7571,0,10,100,1000.0,-6.0,0.0265523793955988,8.22255363839696,0
23181,0,20,400,8000.0,10.0,0.0003110932532369351,7.39203156751459,0
26734,0,94,8836,830584.0,6.0,0.9755164498852328,8.55313931818971,0
25545,0,27,729,19683.0,3.0,0.0197962491317435,8.11432470915534,0
2615,0,3,9,27.0,2.0,0.420536540240518,6.97447891102505,0
7903,0,1,1,1.0,-5.0,0.0108783705589631,7.90285719128058,0
22674,0,15,225,3375.0,1.0,0.169921481779746,8.39773375137891,0
3262,0,22,484,10648.0,-3.0,0.253299071930122,8.025189321890839,0
11171,0,22,484,10648.0,-5.0,0.344057971014493,7.37525577800975,0
17522,0,21,441,9261.0,-9.0,0.11964298363675,8.04686951095958,0
11816,0,27,729,19683.0,-9.0,0.395662175484719,8.52218073292728,0
14670,0,12,144,1728.0,-10.0,0.5370826382820979,8.82702806850915,0
6697,0,58,3364,195112.0,-4.0,0.5809909328021539,8.89316082873538,0
11473,0,12,144,1728.0,-3.0,0.3141679748822609,7.7195739892595805,0
3757,1,42,1764,74088.0,-9.0,0.10126622753725098,7.70210434005105,0
8419,0,5,25,125.0,-7.0,0.0304351656095842,8.05642676752298,0
2716,0,15,225,3375.0,-3.0,0.113711001642036,7.827240901752808,0
870,0,5,25,125.0,7.0,0.0109075231730976,7.23128700432762,0
19723,0,21,441,9261.0,-9.0,0.226773226773227,7.65964295456468,0
11043,0,34,1156,39304.0,-6.0,0.783410138248848,7.5352967024440884,0
11558,0,15,225,3375.0,-10.0,0.14234400656814405,8.15392513200786,0
24381,0,74,5476,405224.0,-7.0,0.592474769635805,8.26539293085222,0
2067,0,82,6724,551368.0,-4.0,0.0525167360547424,8.23747928861363,0
26701,0,97,9409,912673.0,1.0,0.10941646414704302,7.96485088744731,0
13752,0,9,81,729.0,-8.0,0.341158059467919,7.91095738284559,0
19821,0,7,49,343.0,-8.0,0.0994820503661368,8.15708378502887,0
15675,0,58,3364,195112.0,-6.0,0.0218658504125632,7.78945456608667,0
26625,0,90,8100,729000.0,7.0,0.395945599178856,7.07496319796604,0
20569,0,20,400,8000.0,-8.0,0.7668393782383421,5.82008293035236,0
19829,0,0,0,0.0,-5.0,0.474725274725275,7.378383712996711,0
161,1,2,4,8.0,-1.0,0.33387145595802603,6.55819780281227,0
16194,0,39,1521,59319.0,-9.0,0.337299571936443,8.106816038947048,0
21617,0,71,5041,357911.0,-7.0,0.0591122219992337,7.226209010100669,0
14040,0,18,324,5832.0,-6.0,0.00804491458697066,8.56978564153541,0
6141,1,17,289,4913.0,-8.0,0.000334529521160775,8.040124664448381,0
16059,0,9,81,729.0,-8.0,0.0725326991676575,8.28878581042693,0
510,0,26,676,17576.0,-5.0,0.223380006512537,8.23244015847034,0
6623,0,54,2916,157464.0,-7.0,0.231483762873897,8.75998249497728,0
21628,0,82,6724,551368.0,-6.0,0.0624779678589943,7.226209010100669,0
16153,0,88,7744,681472.0,3.0,0.572632846605449,7.6468313914304815,0
14243,0,6,36,216.0,-7.0,0.0505079825834543,7.70751219460034,0
23226,0,28,784,21952.0,10.0,0.00109322568973957,7.74716496652033,0
3602,0,6,36,216.0,2.0,0.144819242812411,7.5538108520082305,0
4836,1,36,1296,46656.0,-7.0,0.0458616858941563,8.81314100828505,0
96,0,8,64,512.0,1.0,0.0181748925287044,7.4994232905922305,0
19748,0,46,2116,97336.0,-8.0,0.133744022047499,7.65964295456468,0
8084,0,6,36,216.0,10.0,0.0701754385964912,6.551080335043402,0
2172,0,7,49,343.0,-3.0,0.41267638214203095,8.18479265416508,0
10560,0,55,3025,166375.0,-10.0,0.0621806072994626,8.70566247879643,0
11181,0,32,1024,32768.0,-9.0,0.38751625487646296,7.37525577800975,0
13518,0,22,484,10648.0,-8.0,0.990711175616836,8.29179710504873,0
10291,0,66,4356,287496.0,-9.0,0.0142962358421084,8.43836641087027,0
13951,0,21,441,9261.0,7.0,0.00634911833203948,8.13064796816058,0
21283,0,0,0,0.0,2.0,0.0161879238088386,8.62927109482159,0
8278,0,32,1024,32768.0,3.0,0.856566327984047,7.71199650704767,0
10502,0,67,4489,300763.0,-9.0,0.164017708106539,8.656955133791401,0
15703,0,86,7396,636056.0,-8.0,0.0254874777487018,7.78945456608667,0
2537,1,9,81,729.0,-3.0,0.118393210490798,8.06620756800626,0
8972,0,17,289,4913.0,2.0,0.2735763286222,8.830104317913788,0
13378,0,4,16,64.0,7.0,0.117462452364941,6.76041469108343,0
15043,0,25,625,15625.0,-3.0,0.947837897843775,8.90123035211078,0
7848,0,8,64,512.0,8.0,0.009364799058168779,7.68937110752969,0
20275,0,86,7396,636056.0,-8.0,0.40541922290388505,8.55313931818971,0
8395,1,1,1,1.0,-7.0,0.395567588205689,7.68937110752969,0
16484,0,59,3481,205379.0,-9.0,0.684373616644533,8.6447065117152,0
10621,0,46,2116,97336.0,-9.0,0.6643603936039361,8.71719093322313,0
14370,0,19,361,6859.0,-6.0,0.0872143380638284,8.19007704971905,0
10490,0,55,3025,166375.0,-10.0,0.135688334112738,8.656955133791401,0
5185,0,29,841,24389.0,2.0,0.0304649752662083,9.02617712030286,0
5151,1,27,729,19683.0,-6.0,0.0198985325200971,8.98907006504365,0
15531,1,47,2209,103823.0,-8.0,0.0300044371681687,7.374629015218941,0
18532,0,86,7396,636056.0,6.0,0.162844036697248,7.56682847920833,0
24261,0,88,7744,681472.0,-7.0,0.158023340627279,7.164720378771862,0
1119,0,59,3481,205379.0,6.0,0.48662135756047,8.16394095475501,0
21899,0,36,1296,46656.0,-5.0,0.0984587759988029,8.02551638648901,0
8083,0,5,25,125.0,10.0,0.0716591349257586,6.551080335043402,0
20251,0,62,3844,238328.0,-9.0,0.576632109834688,8.55313931818971,0
9985,0,6,36,216.0,-3.0,0.6889077258416079,7.0175061429412615,0
7924,0,6,36,216.0,-10.0,0.0032916600727963307,8.3020178097512,0
12208,0,14,196,2744.0,-10.0,0.0349981372312682,8.02715010683277,0
25667,0,95,9025,857375.0,4.0,0.11519184542397698,8.04622910107538,0
24804,0,88,7744,681472.0,5.0,0.60540872771973,7.554334823725751,0
19026,0,3,9,27.0,-4.0,0.700577663671374,8.615589513272429,0
18073,0,32,1024,32768.0,3.0,0.18898721730580104,8.747352077624349,0
10294,0,69,4761,328509.0,-10.0,0.0164699401314031,8.43836641087027,0
6775,0,66,4356,287496.0,9.0,0.0703795892968264,8.83419131820207,0
8459,0,8,64,512.0,-3.0,0.14823914823914802,7.8648040033284605,0
10230,0,4,16,64.0,-3.0,0.0527582669086891,8.43836641087027,0
19749,0,47,2209,103823.0,-8.0,0.104542124542125,7.65964295456468,0
22194,0,51,2601,132651.0,-1.0,0.252948036801866,8.59081533128685,0
20923,0,60,3600,216000.0,9.0,0.17751011077897,7.14834574390007,0
20895,0,32,1024,32768.0,2.0,0.110340576359994,7.14834574390007,0
8386,0,56,3136,175616.0,-10.0,0.599517163093354,7.68937110752969,0
22782,1,78,6084,474552.0,7.0,0.255808174928563,6.97447891102505,0
2653,1,30,900,27000.0,-5.0,0.41709542429855295,6.97447891102505,0
20694,0,8,64,512.0,-5.0,0.0442192024949878,7.131698510466911,0
16096,0,31,961,29791.0,-1.0,0.8949241720829471,7.6468313914304815,0
84,1,2,4,8.0,8.0,0.8419077242094349,6.89871453432999,0
8123,0,13,169,2197.0,7.0,0.6809116809116811,7.66058546170326,0
25038,0,9,81,729.0,10.0,0.100584036340039,7.09174211509515,0
1705,0,2,4,8.0,-8.0,0.16899441340782098,8.180600947594451,0
2348,0,3,9,27.0,-3.0,0.0919490919490919,8.37124213593193,0
19801,0,10,100,1000.0,-8.0,0.26775766016713104,8.05610965954506,0
20098,0,89,7921,704969.0,-1.0,0.0297649586662089,8.56063574925907,0
20164,0,65,4225,274625.0,-8.0,0.40742814483016,8.22335889947926,0
17753,0,72,5184,373248.0,-7.0,0.532143421260464,8.2872767558146,0
6057,1,28,784,21952.0,-10.0,0.000988247205942843,8.014335737299419,0
4869,1,69,4761,328509.0,-9.0,0.115501238965415,8.81314100828505,0
7035,0,46,2116,97336.0,8.0,0.0497668204804564,9.109525066737367,0
9548,0,32,1024,32768.0,-3.0,0.0948949614766365,7.029972911706389,0
2478,0,43,1849,79507.0,-1.0,0.6833181403828621,8.40020983593042,0
2811,1,8,64,512.0,-10.0,0.480989839396919,7.793586803371579,1
26689,0,97,9409,912673.0,8.0,0.2332797331904,7.378383712996711,0
21615,0,69,4761,328509.0,-7.0,0.0640894461704463,7.226209010100669,0
20892,0,29,841,24389.0,2.0,0.0922504136789851,7.14834574390007,0
26631,0,96,9216,884736.0,7.0,0.545631067961165,7.07496319796604,0
21148,0,5,25,125.0,-3.0,0.497016980266177,8.48652777710535,0
25133,0,39,1521,59319.0,7.0,0.0667253035320088,7.35372233039963,0
7177,1,3,9,27.0,-9.0,0.033475097185766,7.999342952713278,0
21592,0,46,2116,97336.0,-3.0,0.0379492334757477,7.226209010100669,0
15251,0,45,2025,91125.0,-6.0,0.0941537417902624,6.9707300781435295,0
24133,0,92,8464,778688.0,-7.0,0.34374803149606303,8.8446246833853,0
5743,0,11,121,1331.0,-9.0,0.024712513696156,8.014335737299419,1
25631,0,95,9025,857375.0,4.0,0.39357390084520505,8.19007704971905,0
9072,0,33,1089,35937.0,0.0,0.498138069321111,8.8446246833853,0
8161,0,11,121,1331.0,-7.0,0.0461091293433743,7.52456122628536,0
19213,0,10,100,1000.0,-6.0,0.0525137050407809,8.7371316117815,0
16144,0,79,6241,493039.0,-5.0,0.5451131181257259,7.6468313914304815,0
4259,0,38,1444,54872.0,0.0,0.434597890738242,7.204892510204671,0
2911,0,30,900,27000.0,-9.0,0.198354007633588,8.03300949859667,0
25308,0,34,1156,39304.0,3.0,0.5835259763961551,8.06808962627824,0
10724,0,10,100,1000.0,-10.0,0.464511595221363,6.17378610390194,0
4318,0,7,49,343.0,0.0,0.213643178410795,5.370638028127661,1
3791,0,15,225,3375.0,2.0,0.345250576640805,7.75233516330229,0
12524,0,76,5776,438976.0,-10.0,0.8867476240760299,7.65396918047877,0
11924,0,53,2809,148877.0,-9.0,0.20566230902504296,8.65329627440858,0
22416,0,96,9216,884736.0,8.0,0.211336032388664,8.16394095475501,0
26782,1,6,36,216.0,6.0,0.664371333843407,5.82008293035236,0
26049,0,12,144,1728.0,8.0,0.0541153596889177,7.19368581839511,0
2047,0,62,3844,238328.0,-1.0,0.0595847489618724,8.23747928861363,0
12089,0,54,2916,157464.0,-10.0,0.73772591433044,8.70350676947973,0
12057,0,22,484,10648.0,-3.0,0.209114559971293,8.70350676947973,0
14607,0,39,1521,59319.0,-6.0,0.260992236318879,8.357259153499909,0
5456,1,6,36,216.0,3.0,0.0071764395518099594,7.50273821075485,0
7697,0,66,4356,287496.0,-1.0,0.069552849142146,8.24852912480022,0
17433,0,22,484,10648.0,-3.0,0.487496709660437,7.521317980199242,0
9919,0,10,100,1000.0,-5.0,0.526042894178647,7.35755620091035,0
14579,0,11,121,1331.0,-9.0,0.211075967135184,8.357259153499909,0
25102,0,32,1024,32768.0,9.0,0.566986564299424,7.08086789669078,0
10172,0,17,289,4913.0,0.0,0.26815495732107697,8.14554963178358,0
5869,1,30,900,27000.0,-9.0,0.00175298961097924,8.0040315078527,0
20328,0,49,2401,117649.0,-8.0,0.106827866415618,8.573951525234849,0
18043,0,2,4,8.0,-3.0,0.18428944568056504,8.747352077624349,0
1555,0,45,2025,91125.0,-3.0,0.951391431709996,8.52436739516424,0
6998,0,9,81,729.0,3.0,0.119147199836785,9.109525066737367,0
15011,0,83,6889,571787.0,-7.0,0.23236504763024804,8.79133399330135,0
18451,0,5,25,125.0,-6.0,0.243266231925149,7.56682847920833,0
13056,0,6,36,216.0,8.0,0.20405241713467695,7.52617891334615,0
2644,1,21,441,9261.0,-10.0,0.979143019296254,6.97447891102505,0
24343,0,72,5184,373248.0,7.0,0.3278045168456131,7.685703061234549,0
26566,0,94,8836,830584.0,7.0,0.216909947609476,8.62479120201426,0
12983,0,14,196,2744.0,-7.0,0.0608268942029516,8.65014941866486,0
17094,0,40,1600,64000.0,-5.0,0.247984310307256,6.758094504427731,0
1496,0,76,5776,438976.0,6.0,0.783924808509215,8.5131851700187,0
19570,0,44,1936,85184.0,-8.0,0.27700534759358303,7.07496319796604,0
10127,0,42,1764,74088.0,-8.0,0.435164835164835,7.685703061234549,0
2713,0,12,144,1728.0,-3.0,0.212936226383962,7.827240901752808,0
7096,0,21,441,9261.0,3.0,0.11635972969209,7.83834331555712,0
13631,0,4,16,64.0,-6.0,0.11406573037713,8.33495163142245,0
21264,0,51,2601,132651.0,6.0,0.0740713001797484,8.51579221050061,0
24013,1,28,784,21952.0,-7.0,0.315706785458595,7.68937110752969,0
15254,0,48,2304,110592.0,-6.0,0.10118156099184597,6.9707300781435295,0
21115,0,42,1764,74088.0,-3.0,0.21037573908067894,8.13064796816058,0
16133,0,68,4624,314432.0,-1.0,0.7227431020626841,7.6468313914304815,0
8209,0,11,121,1331.0,-5.0,0.0447952766012065,7.454719949364001,0
11728,0,21,441,9261.0,-3.0,0.327798028891589,8.25478892614873,0
11365,0,23,529,12167.0,-10.0,0.249394673123487,6.900730664045169,0
22958,0,98,9604,941192.0,7.0,0.1212461813361,7.34923082461333,0
2038,0,53,2809,148877.0,2.0,0.0531919229797259,8.23747928861363,0
14383,0,32,1024,32768.0,-9.0,0.162843592721642,8.19007704971905,0
12790,0,20,400,8000.0,9.0,0.028606244631335,7.2291138777933,0
8749,0,46,2116,97336.0,-5.0,0.344115507303151,8.43988008831357,0
